'GENE,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,"10,000 cell Rep1 (P1)","10,000 cell Rep2 (P2)","10,000 cell Rep3 (P3)",Gene Category
'LCE3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCE3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCE3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCE3F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCE6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCK,0,0,0,0,0,0,0,16.8800558,0,0,0,0,0,0,0,0,0,0,0.422430813,3.098397856,2.412870121,LPS Response
'LCLAT1,0,0.032584159,0,51.40759595,47.75840172,4.174250099,0,0,0,0,0,0,0.034729581,0,0.031578411,0,0,0,4.670581682,2.74632897,3.143207939,
'LCMT1,0,0,0,0,109.4604097,54.19886163,0,0,151.4983505,0,0,0,0,0,0,0.869344967,0.114048938,0.089231291,18.10922422,17.27743638,14.76586875,
'LCMT2,0.15411104,0.306256175,0.347365874,0.14733451,0.138627181,0.18524837,0,0.068620545,0.398322314,0,0.063857871,0.423397399,0.201399854,0.129790217,0.126805552,0.801006579,0,0,0.95912143,0.653581704,2.713102357,
'LCN10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274870216,
'LCN14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN2,63.86005873,874.0166891,0.53709544,0.331655685,0,0.337096384,0,0,0.208515253,241.7047322,1711.516861,0.378406313,0.40816284,577.5681826,0,0,0,0.152544823,110.4005921,104.0901863,96.52936171,LPS Response
'LCN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCN9,0,0,0,0,0,0,0,0,0,0,0,0.385699731,0,0,0,0,0,0,0,0,0,
'LCORL,1.072478875,0,0,0,0,0,0,0,0,0,0,0,0,0.027644517,0,0,0,0,0.799801534,4.666589468,2.614990592,
'LCP1,1493.68873,3845.610211,1404.14319,1344.380537,1565.611845,1581.477495,843.7313777,2633.838395,2553.663643,1832.223609,3081.608406,2450.491623,2904.02104,2905.527296,2111.939536,269.4568824,1359.321949,1304.152003,522.0517525,477.8956319,530.1812044,
'LCP2,615.345473,789.8320105,1048.296644,332.5755008,734.7171691,141.0484591,496.3227595,662.8500055,546.0279622,677.9684008,324.6015937,0.519516683,1.3901869,900.2960942,438.8971562,0.788792675,638.5974978,626.8107577,199.5592133,200.3568025,214.3301918,LPS Response
'LCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LCTL,0,0,0,0,0.748025915,0,0,0,0,0,0,0,0,0.153589018,0,0,0,0,0,0,0,
'LDB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14053408,11.39801148,6.548543485,
'LDB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LDB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015033115,0,
'LDHA,1920.245097,2150.286695,2105.252765,526.5579511,741.6259823,959.5232275,667.1799654,563.7026241,3127.347015,242.048312,1748.947472,2.967748325,3.889844292,1345.705444,994.5661649,70.76132634,537.2902875,1940.573536,644.2370367,564.2083513,691.0423555,
'LDHAL6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LDHB,42.40642227,0,299.3750091,0.312651542,124.1772713,157.7331519,130.0971208,0,0.130731679,0.107080494,0.087100198,0,0.128054253,4.683039082,0.116415012,0.125619318,0.121262867,61.26909125,21.6878263,35.11253065,30.30267356,
'LDHC,0,0,0,0,0,0,0,0,0.899760261,0,0,0,0,0,0,0,0,0,0,0,0,
'LDHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050827099,0,0.746971605,
'LDLR,38.49059537,59.67015426,20.17613727,11.27592681,36.88779682,4.784464738,2.941235049,50.35379167,173.7851019,0.08826017,19.9075786,0.201078863,28.62828413,19.22642278,75.42312926,105.3395706,0.149612126,51.91136001,32.49325687,34.10771368,36.48767702,
'LDLRAD1,0,0,0,0,0,0,0,0,4.991141407,0,0,24.51150248,0.180970525,0,0,0,0,0,0,0,0,
'LDLRAD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086165729,0,0,0,0,0,
'LDLRAD3,0,0,0.046874839,0,0,0,0.03473795,0,0,0,0.048297827,0.132058484,0,0,0,0,0,0,0.683069347,1.498278582,0.605042808,
'LDLRAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115493295,0,0,2.356347425,7.578702865,4.050778141,
'LDOC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LDOC1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LEAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LECT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LECT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LEF1,0,0,0,0,0.028130113,0.3191264,0,0,0,0.070414335,0,0.078859184,0,0,0,0,0,0,0,0,0,
'LEFTY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.161301137,0,0.778990267,
'LEFTY2,0,0,0,0,0.212728317,0,0.054931939,0,0,0.320040491,0,0.477394272,0,0.286047066,0,0.188755303,0,0,0.17303895,0.059360474,0,
'LEKR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341051858,0.504564032,0.566156763,
'LELP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LEMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LEMD2,0,0,0,0,29.00859703,0,0,0,0,14.52409146,0,0,0,0.054096501,0,0,0,0,1.104221813,1.038171467,1.773673806,
'LEMD3,0,0,0,0,0,0.05383215,0,0,0,0,0,0,1.136442905,0.029000457,0,4.528733051,0,0,4.92432414,4.939468859,3.683231649,
'LENEP,0,0,0,0,0,0.261465351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708929531,0.615544398,
'LENG1,0,0,0,0,0,0,0,0.058975562,0,0,0,0,0,0,0,0,0,0,2.216808542,3.628699284,4.930505772,
'LENG8,0,0,0,0,0.020062234,0.869738571,0,0,0,0,0,0,0,0.026956043,0.823252078,4.416977864,0,0.022328108,9.926749483,10.64781103,12.17728448,
'LENG9,0,0,0,0,0,0,0,0,0,108.4284229,0,0.177605194,0,0,0,0,0,0,2.130481411,0.841742133,1.89441278,
'LEO1,0,0.067921948,0.047821534,0.058982608,0,0.059955639,0,0,0,0,40.83104013,0.13472562,0.072389062,0,0,35.31772678,0,58.46714699,6.795328928,9.023024181,12.78403445,
'LEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LEPR,0.099345025,0.073974988,0,0.070739137,0.018431989,0.022967382,0.239585885,0.04738203,0.085354238,0,0.056821444,0.051624418,0.229902248,0.177285735,0.025153842,0.139877105,0.157265621,0,0.989469451,2.77683645,0.321415978,
'LEPRE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598428951,1.949978966,0.275610494,
'LEPREL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391896656,0.038905157,
'LEPREL2,0,0.052942646,0,0,0,0.046750715,0,0.04643042,0,0,0,0,0.056426252,0.050380467,0,0.055405509,0,0,0.761560817,0.57472716,0,
'LEPREL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LEPROT,204.1778483,0.6593795,641.4966286,31.70606012,161.3538099,321.5462096,548.4513715,351.7102898,66.42309978,252.2732231,43.69909512,139.9719766,0.915342668,158.3359688,0.249660165,192.5759689,289.8931483,58.32693353,56.20867645,67.48391189,70.15187629,
'LEPROTL1,6.02352252,0,41.90991809,0.049602133,0.040412766,0,0,0.300491472,25.14683771,0.05065659,0,69.11872337,51.1998142,80.13941636,0.055336782,0,0,0,40.21796632,42.94586266,39.90690569,
'LETM1,0.053317457,0,0,0,21.72217362,0,0,16.16945824,0.045558754,0,0,57.98469639,0,0,0,0.350905039,0.04222264,0,5.331935185,3.947118385,5.803261775,
'LETM2,0,0,0,0,0,0,0,0,0.077289254,0,0,0,25.2239361,0,0,0,0,0.056190837,0.864077927,0.090740039,1.949054143,
'LETMD1,0,0,0,12.13916177,0,0,0,0,0,0,0,0,0,0,0,0.187946611,0,0,3.790603721,2.837219157,7.269352567,
'LFNG,0,0,0,0,0,0,0,0,10.06181297,0,0.894803547,0,0.410852201,0,0,0,0,0,2.901902596,1.509334539,2.764390397,
'LGALS1,1164.850229,0.206398276,586.4842054,710.4965963,832.6986179,505.8363806,86.46278219,0.362378123,458.6761913,1.480657856,0.746996687,2.037915694,34.96654995,149.0862349,579.602992,362.2109585,0.417301359,1240.372135,393.5096532,403.9032712,439.4240034,
'LGALS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LGALS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LGALS3,883.1885185,534.8029417,29.83539949,263.6800675,827.6706854,171.5699471,174.8250582,2520.706169,801.6705921,188.2156068,48.55630594,14.37964215,9.759934795,99.63513673,5546.721877,1041.616472,63.4645233,41.60405444,5844.273827,5685.384293,6785.021226,
'LGALS3BP,679.6197804,5.738642388,360.9651675,69.45846463,1351.22751,439.0606462,675.1584156,986.798252,512.171306,324.8273814,220.9069169,1.090390923,133.1433083,216.4535872,142.2338665,38.96726652,177.616907,39.38185794,131.4212109,127.4814988,153.0175929,LPS Response
'LGALS4,0,12.79118684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280080943,0,0,0.483754711,0,0.807989059,
'LGALS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LGALS8,44.49962128,0.235677654,210.8031403,322.6280667,25.40848948,71.84166887,208.1399809,166.2554964,62.67832269,0.295990635,0.085499589,0.233805472,0.224440296,18.47022727,0.456758375,77.74213552,0.118769809,137.9194562,33.83846202,23.50563288,39.86475832,
'LGALS9,846.5059304,440.031429,142.4098456,220.7719944,874.9402173,339.1343399,500.4507951,367.9044825,141.6187936,451.773775,262.998689,1.373981001,0.764138681,1432.926933,427.7431827,0.749794958,785.6829694,727.0625596,214.8354055,191.3025815,211.77406,LPS Response
'LGI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LGI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LGI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.307266382,4.968649274,4.012801378,
'LGI4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822165905,0.668468312,0.898601209,
'LGMN,351.1815417,473.8655443,45.51860211,720.0249239,543.3243166,758.2530648,2008.285452,550.4049005,237.7893481,0.882095474,210.6334772,0.79525363,13.92583807,155.5901466,285.1513563,228.7791311,1.167683935,264.8398195,533.5438835,525.4376519,538.5928472,
'LGR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266253042,0.014049178,0.134536423,
'LGR5,0,0,0,0,0,0,0,0,0,0.027160731,0,0,0,0,0,0,0,0,0,0,0,
'LGR6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LGSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LGTN,69.75672698,0.128725728,0,0.131648816,0.053612899,1.137468348,253.6211686,255.2980249,176.1486105,215.16604,0,0,0.888801973,277.7381144,0.146924867,72.01625105,0.076440062,35.55522295,14.37006319,19.12170446,21.96801027,
'LHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351780684,0,0,
'LHFPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHFPL2,0,0,0,0.059862567,0,0,0,23.55595631,0.037439165,0.061002501,0.024998164,0,0.036707129,61.23875948,0,0,0.10408431,0,1.148779584,5.636479307,4.711078268,
'LHFPL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHFPL4,0.115828627,0.030319642,0.021374903,0.052706456,0.021481786,0,0.027706374,0.105655777,0.131836365,0.053688946,0,0.042587546,0.150059031,0,0,0.02128759,0.121664773,0,0,0,0.017882123,
'LHFPL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHPP,64.85527557,0,0,0.08209168,0,54.07187105,0.086401146,0,0.20577836,199.0739443,0.068594579,0,0.100810617,0,0,0,0.095410198,0.074893525,4.158591426,3.274834509,4.99777903,
'LHX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHX2,0,0,0,0,0,0,3.359386884,0,0,0,0,0,0,0,0,0,0,0,0.673670786,0.066031477,1.37646761,LPS Response
'LHX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044330017,
'LHX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHX6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHX8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LHX9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015664878,0,
'LIAS,0,0,0,0,0,29.02128184,0.083004653,93.10651048,0,0,0,46.83054976,0.104601555,0,0,0,0,0,4.669393718,7.624908347,6.403301975,
'LIF,64.51487188,0.038285371,0,0,0,0,0,0,0,100.9705232,40.07013416,0.07601315,0,0,0,0,23.47843144,0.030208306,14.36723955,14.3853481,19.31738317,
'LIFR,0.057511589,0,0,0,0,0,0,0.079300363,0,0.320591844,0,0,0,5.243159498,0,7.91469926,0.045558307,23.09133667,3.203721181,1.607588103,2.396677001,
'LIG1,123.6283744,128.3945735,0.169223716,0.041143901,0,0.083646633,0.043269023,63.90230383,0.263374635,0,96.38577999,0.476966105,0,74.68309115,0.233523558,0.04956342,0,91.17810534,9.955067521,8.074406084,11.26204576,
'LIG3,0.143121054,0.207819529,0.160627553,0.98648864,0.2041858,2.741434426,0,0,0,3.395001156,0,0,0,3.682020876,0,3.731095149,0,0,3.496644326,2.226685235,1.727023078,
'LIG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945291769,1.331975061,0.41920039,
'LILRA5,0,0,0,108.1586971,15.26285031,0,0.064635324,0,0,0.125649345,0,0,0.075405318,0,0,0.07402275,0,0,7.639734038,4.612884524,6.573812227,
'LILRA6,8.865062068,0,64.7656946,109.1994399,10.88325034,2.348850612,0.096109313,0,2.908094684,8.439786384,0,24.26536521,0.099608738,81.40930029,3.801528548,1.106976619,0.126282192,3.201277023,8.729950167,9.618211999,15.61400962,
'LILRB3,685.2728004,96.40497538,1486.878403,1480.803012,1023.260839,612.0517773,760.8542723,294.6115423,656.9688304,1875.621956,84.23118927,642.8860625,264.3623573,915.32314,276.1356273,334.5074936,399.8164998,1300.990612,281.8616969,280.3041323,288.5051039,
'LILRB4,1454.094086,7593.904561,3194.762859,6498.406196,6091.869099,5410.985932,4098.587553,6611.785402,1708.705411,4651.891998,3304.78677,11.14045013,145.8403156,5147.829224,2579.572318,232.4850005,9638.392437,3739.252814,2614.840688,2571.677385,2674.130345,
'LIM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIMA1,0.044926754,0.07058724,0.472666645,0.03067281,0,0,0,0.03094893,0.038367783,0.062518906,0.025617649,0.210240005,209.3943609,0,0.03420387,5.472349315,0.035555651,5.540693947,12.11360343,11.62119442,9.511796662,
'LIMCH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIMD1,41.37990327,137.3368911,22.68103293,0.211142907,87.81941466,67.18297355,28.25210674,41.50597768,58.12947653,0.07903373,0.108001622,161.1074393,86.26069593,0.849815051,31.77958165,0.124608144,0,0.023466444,15.26017889,18.42492495,16.50725215,
'LIMD2,0,0,0,0,0,0,0,0.087253377,48.51580324,0,0,0,0,0.047341684,0.048207861,0.052063508,0.050130472,0,8.227781144,4.41767597,9.55198433,
'LIME1,0,0.39545846,0,0,0,0,0,0,0,0,0,0.156824698,0,64.59278442,0,0,0,0,3.382464687,1.798043453,1.516575464,
'LIMK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.340275852,1.296779663,0.532910617,
'LIMK2,0,0,0,0,0,0.109437356,0,0,0,0,0,0,0,0,0,1.131814746,0.037550916,0,2.063156429,2.689022546,2.14873148,
'LIMS1,257.6580334,106.6994761,156.9622576,109.6038036,112.4187395,101.7677824,0.094967966,220.3187377,243.963903,616.4619439,263.3424012,0.399161604,0.184618469,120.1189318,154.3269253,0.616506057,129.6386707,53.07437875,106.1665781,85.19413329,75.6834455,
'LIMS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064642607,0,0,
'LIN28A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIN28B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIN37,0,0,0,0,0.338273417,1.972766229,0,11.65457979,37.21197824,0,0,0,0,0,0,0.501479446,0,0,18.4389781,15.78434399,23.09429144,
'LIN52,0.882819755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00543982,4.258196391,8.300976353,
'LIN54,1.177604067,0,0,0,0,0.16480607,0,0,0,0,0,0,0,0.071031491,0,0,0,0,7.496779862,6.246753159,4.447788791,
'LIN7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIN7B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIN7C,25.96360902,169.8957703,0.271043103,0.091423594,44.5544124,57.24826808,6.985128991,30.68320407,83.67052625,118.5829333,88.61721864,0.208881331,231.9477527,10.85410434,114.3866614,39.23978144,105.9889243,38.33998046,51.24122018,34.31090932,39.04735929,
'LIN9,118.9025044,0,0,0.063769603,0.034920406,0,0,0,22.20346212,0.043733677,0,0.178852525,0.052574023,0,33.88057411,0,0,0,4.696941942,3.648072117,2.810608378,
'LINGO1,0,0,0,0,0,0,0,0,0,0,0,0.091657368,0,0,0,0,0,0,0,0,0,
'LINGO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LINGO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LINGO4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LINS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417902803,0.476699139,1.7399017,
'LIPA,1122.482997,265.1507573,520.5371841,676.0382549,967.4621668,408.4325048,365.8302621,351.0670515,325.6843544,267.0337773,170.4821237,2.061026315,1.106783994,896.8665786,834.0117463,0.465778207,374.7594287,811.0708912,396.0314785,350.0058921,358.5723361,
'LIPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050087933,
'LIPE,0,0,0,0,0,0,0,0.092860841,0,0,0,0,0,0,0,0.32902569,0,0,1.810710254,1.024625967,2.028693879,
'LIPF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIPG,0,0.230400802,0,0,0,0,0,9.765365554,0,0,0,0,0,0,0.037214001,0,0,0,0.66237821,1.647175774,0.316883964,LPS Response
'LIPH,0,0,0,0,0,0,0,0,0.059335292,0,0,0.077851041,0,0,0,0,0,0,0,0,0,
'LIPI,9.289398093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LIPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666921021,0,0,
'LIPN,0,0,0,145.2429771,0,0,0.092947897,0,0,0,0,0,0,0,0,0,0,0,13.27974079,16.21290866,13.5060818,
'LIPO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099970376,0.755299748,0,0.081736174,17.24458964,11.21232975,9.781788933,
'LIPT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921206204,0,
'LIPT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148478285,
'LITAF,850.7653347,1041.773403,2295.236276,2146.325179,1675.309533,581.9015769,1424.676798,905.167266,180.778827,984.2751083,770.4497417,745.2150083,1656.554104,1031.133915,2248.783396,373.6874647,180.8506872,1449.10876,690.608368,739.6389941,722.1974233,
'LIX1,0,0.087714051,0.078173147,0,0.065313051,0.094742161,0.088687657,0.621028719,0.119981458,0.16177944,0,270.1941055,0.060458637,0.201625275,0,0.287983784,0.119531662,0.106813083,0,0,0.097690704,
'LIX1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211945225,0.232661171,0.173388398,
'LLGL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.510180449,1.402779176,0.92592887,
'LLGL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223944767,1.298596559,1.770176723,
'LLPH,39.36903858,122.5892153,66.51327078,0.11694384,2.759504279,24.84322094,65.52497715,174.6934411,213.5481221,0,113.0009595,228.7981742,161.8509113,0.384548785,112.567626,29.1821855,0,111.7672247,76.16888879,74.5004299,82.24726496,
'LMAN1,0,0,0.061026962,0,5.972530404,0,0,0,0,0,0,0,0,3.134633541,0,0,0,17.84579554,24.26113525,21.78150405,16.31550063,
'LMAN1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186294659,0,0,
'LMAN2,0.779505617,0.067565965,0.023663684,0.058352136,0,19.19605716,64.17628484,25.88244512,13.46608659,0.059458358,0.109004552,0.330051406,0.133083538,5.823601778,0.04033511,0.0787079,0.117702133,40.99767589,34.49144167,22.62668035,27.35522236,
'LMAN2L,0.098220003,0.459419228,0.163113159,0.167672412,0.109302142,0.10232795,0.298039903,0.103364165,0.053018018,0.529220895,0.14695187,1.148898515,0.411547763,0.514191459,0.35403367,3.49823154,0.221066778,0.033541531,5.678082343,11.93447577,13.65007201,
'LMBR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278025622,0.0721164,0.53515889,
'LMBR1L,0,0,0,0,0,0,0,0,0,0,0,0,0.368520846,0,0,0,0,0,0.643311893,1.79953564,2.264357006,
'LMBRD1,64.23615863,4.77008994,130.3104021,63.94160625,95.22400193,43.95214942,0.932282088,63.8577075,0.149862106,107.5421837,190.6693703,0.207870243,0.088165304,62.26510803,28.21655503,27.19395108,16.5626174,67.23714213,19.729733,16.55124937,26.51969728,
'LMBRD2,0,0,0,0,0.034063983,0,3.226079465,3.966443312,0,0,0,0,0,0,0,0,0.050831006,0,0.864960982,2.207451182,1.16199929,
'LMCD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LMF1,75.54549771,139.1509256,85.49466141,0,81.6224716,0.127178022,7.888364761,0.0758949,0.094101346,0,0,0.211536229,0.039831815,0.101520628,0.108652035,0,0,0,14.9387449,7.75398041,7.053419538,
'LMF2,20.12672126,0,0,0,0,5.027511322,0,0,0,0,0,0,0,0,0,0,0,0.040870767,14.21223501,11.64284992,11.14545434,
'LMLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356738247,0,
'LMNA,20.37577358,0.046435319,0,0,1.873955136,0.369100198,26.43265396,0,0,0,0,0.198636602,0.049491379,0,0,0.076477452,0,0.116053114,18.01580783,17.55010261,31.99880996,
'LMNB1,61.46287383,0,0,0,0.036582196,0.038020267,0,0.037748112,0.093595648,0,0.037501976,0,0,0.131118159,0,0.054085814,87.76678458,0.033973765,1.84595487,1.769250873,3.586172362,
'LMNB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.086059958,2.071870608,3.853431597,
'LMO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086406737,
'LMO2,0,8.947448531,2.424509747,0,0,0,0,3.968704032,0,0,0,0,0,1.418881573,0,0,31.00132544,0,13.35930559,16.91206049,11.26753785,
'LMO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LMO4,0.137263066,192.2169657,0.076229487,0.094060685,50.30613558,20.15721394,12.4755888,0.190238846,4.01012715,105.8918171,0,0,0.115544462,28.92253969,54.8263783,0.340098147,0,66.33538011,71.40935076,78.74137362,80.8239956,LPS Response
'LMO7,0.546594401,0,0,0,0,0,0,0,0,0.595094271,0,0,0,0.09106984,0,0,0,0,0,0,0,
'LMOD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LMOD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LMOD3,1.516024388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949767813,0,
'LMTK2,0.426762514,0.933952774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189327029,0.607486179,1.830223121,
'LMX1A,0,0,0.308312627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125819693,0,0,
'LMX1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'LNP,8.901645231,20.38729421,23.86247525,18.15739227,0.186393869,1.960894061,46.08173863,0,0.017986105,0.058546819,0.035453292,0.032877649,0.086742953,0.516388992,0,13.27298901,0.01666439,0,9.112285032,11.66317408,8.813009971,LPS Response
'LNPEP,34.34544584,143.9980336,15.50569048,43.67445522,124.7497129,3.731013075,15.03775737,41.45757333,0.08553438,0.076129046,15.13468493,0.085268304,67.28967432,0.067224663,0.053940609,55.00245396,0.051701699,7.361377155,13.53692863,9.585162414,5.619152207,LPS Response
'LNX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189826591,
